,user_id,movie_id,rating,timestamp
26534,709,4411,4,1675401268
26535,50,712,5,1598778785
26536,24,2942,4,1583715140
26537,160,3673,1,1674539712
26538,634,3746,3,1566997393
26539,356,674,5,1660768859
26540,835,31,4,1679322150
26541,651,1756,1,1602478716
26542,451,4040,4,1681164215
26543,130,4696,3,1584773554
26544,989,3240,5,1688720590
26545,294,823,5,1672607531
26546,771,277,1,1537818197
26547,982,478,3,1616658585
26548,27,352,5,1620276032
26549,160,894,2,1502192266
26550,743,4457,3,1697901923
26551,350,1728,2,1668080743
26552,556,3574,2,1658518264
26553,574,1404,4,1558153640
26554,517,3011,2,1653450179
26555,843,9,1,1642329408
26556,551,1498,4,1688767530
26557,244,653,4,1566433248
26558,940,2143,2,1671269181
26559,691,4702,2,1518818049
26560,833,4185,2,1537198652
26561,141,2631,4,1666073360
26562,494,2959,1,1664467419
26563,644,4274,4,1534867025
26564,937,2375,3,1544237674
26565,761,591,3,1587248202
26566,915,1015,2,1600305186
26567,561,4297,3,1586020905
26568,131,3941,5,1687441423
26569,22,1187,5,1685784170
26570,515,748,1,1520736796
26571,205,2344,2,1523073289
26572,549,1293,1,1567374691
26573,256,3421,3,1578170618
26574,342,2376,5,1530020224
26575,926,603,2,1685808203
26576,210,1268,2,1633352414
26577,740,2229,1,1632925627
26578,929,3609,5,1571119410
26579,411,1064,4,1674413018
26580,12,1399,4,1642106228
26581,336,774,3,1600636609
26582,771,1912,5,1556456205
26583,359,446,2,1526229426
26584,472,4104,3,1596074244
26585,985,502,5,1604950914
26586,980,368,1,1627743231
26587,744,3735,1,1573700637
26588,566,968,4,1626827406
26589,30,3281,1,1632164105
26590,121,1444,1,1667793691
26591,962,3697,3,1690451538
26592,230,4638,3,1534034484
26593,214,24,4,1563381976
26594,492,1554,2,1681726277
26595,491,4558,3,1542135669
26596,201,4191,1,1631887261
26597,371,1796,5,1503023781
26598,614,1389,5,1571180341
26599,347,2682,3,1636604416
26600,246,3433,4,1588736392
26601,617,1581,5,1585282794
26602,795,1423,1,1520335606
26603,691,46,1,1515257759
26604,747,3032,1,1501943037
26605,101,2282,5,1577627459
26606,463,1716,2,1683647684
26607,316,1858,1,1603747510
26608,858,2145,3,1618767575
26609,961,2430,4,1530129463
26610,355,1049,5,1617463606
26611,693,4540,5,1583548051
26612,661,883,4,1684588185
26613,849,847,4,1654710087
26614,489,485,3,1639986711
26615,641,3194,2,1512080478
26616,390,3630,4,1613667438
26617,264,1550,1,1683539707
26618,481,1863,5,1691918147
26619,926,314,2,1650002913
26620,678,2585,3,1512971345
26621,780,4902,3,1649794006
26622,910,1288,3,1518317968
26623,970,3480,4,1529646802
26624,965,232,4,1612976553
26625,779,1938,1,1584832437
26626,336,3810,3,1589434278
26627,481,2999,4,1673179834
26628,716,4468,4,1604955911
26629,402,2694,4,1559778578
26630,89,4300,1,1541926122
26631,520,2573,4,1588742337
26632,424,4830,1,1611783913
26633,273,2584,2,1527988858
26634,552,2366,3,1633700442
26635,587,4128,3,1599545028
26636,305,4230,2,1523176387
26637,993,1010,3,1515776545
26638,622,3735,4,1542889247
26639,516,385,5,1639998631
26640,669,2038,4,1663383267
26641,192,1068,4,1619261387
26642,649,3682,2,1537421678
26643,216,1445,5,1671501510
26644,970,1992,5,1653807199
26645,282,4112,4,1536851928
26646,661,2530,2,1659039733
26647,337,1245,2,1554612596
26648,227,1940,1,1532322273
26649,365,94,1,1504499893
26650,427,1333,1,1529099665
26651,910,2257,4,1575995848
26652,43,4771,1,1677105231
26653,975,635,3,1610657016
26654,251,2104,2,1562150063
26655,632,4005,3,1654451221
26656,737,108,1,1571425826
26657,887,3289,5,1533718922
26658,254,3895,4,1668706691
26659,232,2583,1,1505422305
26660,819,144,4,1664304798
26661,726,308,2,1526660987
26662,551,4777,4,1546610643
26663,525,718,3,1662081520
26664,133,1482,4,1682713478
26665,592,2583,1,1501176131
26666,529,4237,5,1533587416
26667,842,4308,4,1514551894
26668,531,688,4,1644155179
26669,255,2008,3,1664290719
26670,40,2089,2,1529966001
26671,143,123,4,1696386953
26672,613,661,3,1544799449
26673,109,4717,1,1516286214
26674,831,2032,3,1539788905
26675,228,3397,5,1509929733
26676,412,1121,4,1505042110
26677,242,3644,1,1642285560
26678,22,3092,3,1687447827
26679,48,4021,5,1640255045
26680,368,3904,4,1600136317
26681,443,4967,2,1639159867
26682,181,845,1,1507031404
26683,488,1362,1,1640105145
26684,609,1651,1,1619257077
26685,266,3061,5,1679836325
26686,921,322,3,1515645170
26687,174,3733,1,1594459529
26688,414,1033,2,1507799225
26689,590,1265,5,1545290443
26690,197,183,4,1675724063
26691,434,2028,4,1554390072
26692,751,804,2,1602916330
26693,743,3124,5,1619307527
26694,815,3646,1,1531426264
26695,32,1603,1,1522441165
26696,320,2243,2,1522665671
26697,700,4066,2,1699314754
26698,210,344,3,1612185987
26699,676,4128,4,1641122519
26700,53,866,4,1660471292
26701,530,2854,5,1687608853
26702,517,3110,4,1698049106
26703,988,2918,3,1558245876
26704,202,502,4,1508014209
26705,387,4716,2,1607782868
26706,100,540,4,1678859078
26707,929,3153,4,1695837962
26708,258,53,4,1588462618
26709,308,4763,2,1567530699
26710,187,1050,5,1603907325
26711,724,4525,4,1560426451
26712,279,4640,4,1504202990
26713,1000,1979,4,1536035373
26714,719,3288,3,1593799087
26715,24,4506,1,1617140863
26716,344,4034,4,1615566260
26717,313,3289,1,1556046673
26718,617,4743,4,1641734764
26719,939,2618,5,1537597427
26720,353,2091,2,1501567734
26721,126,3175,3,1520930136
26722,895,827,1,1602660335
26723,300,4144,4,1598972471
26724,818,4815,2,1588525389
26725,457,4993,2,1596879070
26726,692,4178,2,1697879519
26727,876,3015,3,1681594695
26728,714,190,3,1527651189
26729,737,4189,2,1692118034
26730,505,3526,3,1666829241
26731,939,3168,4,1518160478
26732,136,1376,4,1658737760
26733,359,2868,4,1511490126
26734,243,3059,2,1698245079
26735,829,488,5,1539345237
26736,286,3699,1,1615957893
26737,347,278,3,1577259110
26738,636,4109,1,1623420257
26739,301,4462,5,1551092310
26740,902,1312,5,1660931339
26741,824,3969,4,1696549081
26742,256,874,1,1627623339
26743,52,2989,3,1670828578
26744,141,1235,4,1692218510
26745,652,992,3,1605039795
26746,40,3362,5,1513231058
26747,850,4817,1,1672725534
26748,343,1752,1,1697926373
26749,367,3643,2,1610782219
26750,663,1950,4,1557769914
26751,664,4334,3,1553858004
26752,143,4486,1,1566884587
26753,631,3444,1,1610975963
26754,645,570,3,1586870917
26755,682,3709,1,1594966672
26756,218,4984,3,1527575001
26757,566,1533,2,1547487357
26758,927,1644,5,1629556658
26759,762,4007,5,1632326200
26760,763,3580,3,1680259370
26761,172,360,5,1594749295
26762,343,1197,3,1568338838
26763,396,1277,5,1654066955
26764,792,2750,1,1637871633
26765,971,306,1,1669038089
26766,25,4865,4,1648437611
26767,351,4363,4,1532401587
26768,10,4044,5,1578622929
26769,515,2782,1,1625257375
26770,219,2915,3,1634842293
26771,835,4793,2,1528410181
26772,352,4684,5,1504566486
26773,777,1887,3,1523022807
26774,333,3692,4,1561032028
26775,673,2786,2,1513073029
26776,605,702,2,1630288907
26777,899,515,4,1544527106
26778,437,906,2,1537350398
26779,206,835,2,1693970210
26780,603,3096,3,1541053889
26781,321,3083,5,1634890675
26782,721,489,2,1561220476
26783,646,4099,2,1512274139
26784,498,367,2,1669716947
26785,228,4462,4,1687188210
26786,809,4542,4,1681649002
26787,878,2948,1,1609117706
26788,626,804,4,1620326637
26789,703,2763,2,1662874892
26790,503,4342,2,1580794519
26791,485,658,4,1503549460
26792,47,2247,5,1525848615
26793,799,605,5,1521113644
26794,580,4088,2,1529084306
26795,241,1482,4,1632104240
26796,557,35,5,1694345032
26797,487,908,4,1534756246
26798,124,57,5,1624685495
26799,373,4610,5,1641379413
26800,283,370,2,1606384958
26801,596,3011,5,1619584238
26802,482,4310,5,1665645377
26803,31,3250,1,1601098103
26804,617,1753,5,1541867073
26805,848,3042,2,1531704775
26806,555,2587,5,1605930722
26807,943,2766,3,1511835439
26808,213,4790,4,1681680178
26809,595,2720,4,1648185744
26810,61,1182,1,1641737427
26811,517,4000,2,1563494424
26812,152,1583,2,1552825797
26813,262,2413,2,1631303834
26814,567,990,1,1686604472
26815,248,3201,5,1568287641
26816,257,436,3,1598551835
26817,765,2043,2,1678615509
26818,609,1136,5,1621155152
26819,338,3070,4,1517012294
26820,65,414,3,1633192119
26821,348,4145,4,1640208681
26822,100,3490,1,1694632420
26823,712,84,5,1645630982
26824,623,2025,1,1608997905
26825,354,2355,4,1627713902
26826,970,4161,5,1680955476
26827,228,117,5,1518443667
26828,168,916,4,1544242267
26829,543,4657,3,1570642590
26830,649,2241,3,1527792159
26831,572,1515,2,1562068446
26832,401,1588,4,1553546785
26833,710,3428,3,1507324481
26834,817,4657,3,1666226856
26835,372,3522,1,1507737401
26836,729,2271,5,1555194729
26837,461,1495,3,1636791788
26838,700,710,4,1576369605
26839,806,2293,3,1577899501
26840,457,4678,1,1680622823
26841,463,1941,3,1567535395
26842,181,4751,1,1608381023
26843,874,87,1,1589496689
26844,858,504,2,1613800890
26845,234,2926,3,1518783349
26846,541,905,5,1658286144
26847,718,3832,4,1624830848
26848,66,4748,1,1547816813
26849,605,96,4,1566905950
26850,870,1027,2,1534998501
26851,812,1144,3,1543194992
26852,916,2568,3,1545171648
26853,383,4540,4,1539491819
26854,962,682,2,1532518895
26855,82,2176,1,1585958999
26856,469,1836,5,1507614901
26857,835,2116,4,1512755768
26858,73,1934,2,1528834104
26859,705,2816,2,1580789390
26860,733,4370,1,1564296432
26861,355,3331,1,1542118370
26862,432,2953,5,1540700468
26863,495,1505,3,1622942640
26864,189,3634,4,1503777468
26865,744,1006,4,1544368734
26866,244,3076,2,1593775012
26867,164,3412,5,1644167832
26868,420,4642,5,1583764869
26869,135,991,5,1631017751
26870,152,1803,1,1635865087
26871,765,4299,4,1516638626
26872,117,1243,2,1533962535
26873,6,2585,1,1656605512
26874,315,3791,4,1651898124
26875,786,397,1,1502400501
26876,68,1364,1,1667785618
26877,413,3921,1,1576798430
26878,565,4008,5,1528346897
26879,947,4268,3,1582635206
26880,140,2891,3,1520362993
26881,175,4869,4,1637474032
26882,696,1112,1,1609740309
26883,282,194,4,1559823813
26884,97,3250,5,1589328091
26885,381,1928,1,1681313077
26886,627,2717,2,1576393130
26887,547,1264,3,1673642755
26888,856,1598,3,1680413333
26889,135,3752,3,1544545523
26890,950,1434,4,1596598579
26891,509,2422,4,1546481802
26892,918,491,1,1661498000
26893,367,4321,1,1567134513
26894,10,2718,4,1521018779
26895,53,2527,5,1538355381
26896,962,216,4,1597596210
26897,800,4477,5,1621667863
26898,690,2571,4,1648058873
26899,584,4726,4,1651884402
26900,865,2463,5,1574809175
26901,39,514,1,1567983417
26902,744,4914,5,1533237068
26903,547,3217,2,1692551219
26904,789,323,5,1662492737
26905,307,3084,2,1562093701
26906,156,3159,1,1629402432
26907,603,2947,5,1681187354
26908,158,3815,3,1593776004
26909,564,2266,2,1694769588
26910,144,1377,5,1606673544
26911,31,2102,3,1526830142
26912,813,4472,5,1660587060
26913,276,885,4,1612650221
26914,873,4620,3,1555743015
26915,253,2981,2,1605148884
26916,895,33,2,1689908629
26917,705,1453,5,1669906309
26918,964,2391,3,1593981963
26919,87,3647,4,1689284908
26920,249,3733,1,1663123417
26921,379,788,2,1628203583
26922,895,4286,2,1591417663
26923,567,2022,5,1537877529
26924,99,3848,2,1509296903
26925,793,1221,2,1636689471
26926,470,1308,1,1599608255
26927,17,2185,1,1678358743
26928,893,431,5,1616052378
26929,329,4559,4,1637711711
26930,686,1393,4,1549539416
26931,659,3600,2,1530712820
26932,47,3198,5,1517175799
26933,814,1875,5,1614451053
26934,42,3726,3,1672826896
26935,891,1037,1,1570720669
26936,457,4523,3,1687009408
26937,394,2818,2,1625452460
26938,684,4136,3,1631555532
26939,776,3820,3,1637831266
26940,406,4618,5,1556428516
26941,942,3510,2,1522099884
26942,229,422,5,1500112237
26943,878,1187,2,1515843839
26944,325,4389,4,1586848439
26945,601,2277,4,1672187229
26946,312,409,1,1642721587
26947,452,204,3,1635916335
26948,344,2853,5,1609813439
26949,602,2072,5,1665265453
26950,412,650,3,1610357320
26951,737,1702,1,1632995446
26952,2,4658,4,1558531362
26953,931,1738,1,1596072260
26954,963,2519,1,1660627202
26955,645,2474,4,1560295535
26956,129,4815,4,1528788108
26957,238,1459,1,1588959683
26958,660,1604,3,1507157731
26959,724,2709,2,1550006140
26960,663,77,5,1529443620
26961,767,1174,4,1595899820
26962,843,1878,1,1654359147
26963,817,3833,4,1506969443
26964,517,3107,5,1650836786
26965,776,396,1,1617532716
26966,123,4810,3,1661017690
26967,180,1349,1,1536364890
26968,299,762,1,1696044729
26969,684,4068,1,1539011763
26970,240,1721,4,1666833988
26971,957,4974,1,1579958728
26972,21,1452,1,1630668984
26973,651,3906,5,1645358303
26974,877,4748,1,1653258796
26975,536,3858,5,1641107914
26976,858,3061,1,1518796169
26977,904,2942,3,1564545187
26978,54,3439,3,1694024766
26979,726,3836,3,1623730590
26980,732,4133,5,1501582780
26981,47,542,3,1588059732
26982,69,996,2,1676909380
26983,421,2695,1,1537714507
26984,672,1969,3,1519908365
26985,416,2329,1,1546722799
26986,42,2035,2,1584219137
26987,209,2065,5,1695517692
26988,93,3776,1,1582703423
26989,922,4607,5,1569288106
26990,45,3186,3,1650051282
26991,783,3884,3,1560563686
26992,505,252,5,1501956614
26993,181,2461,4,1527234697
26994,743,3496,5,1564011864
26995,920,3571,2,1665428924
26996,961,2976,5,1660981405
26997,218,4483,1,1527279910
26998,559,1979,2,1607620362
26999,457,960,2,1534880387
27000,311,1702,3,1686329230
27001,998,1251,2,1557646102
27002,965,3787,4,1690805705
27003,737,4065,4,1594761136
27004,862,3391,1,1671386932
27005,589,4543,4,1531602472
27006,272,941,5,1677677513
27007,742,1755,1,1670555705
27008,995,618,5,1607229992
27009,408,3542,3,1603692241
27010,806,2055,3,1659150652
27011,324,1180,5,1684738224
27012,868,2752,5,1549837668
27013,983,4870,5,1552444288
27014,231,524,3,1577064443
27015,279,4806,2,1601265871
27016,618,2343,3,1662835020
27017,540,2253,3,1608583764
27018,550,1153,5,1649486094
27019,195,3239,5,1527672663
27020,231,3413,2,1681969014
27021,716,3060,3,1614889420
27022,459,1284,4,1556888191
27023,763,1078,4,1560630269
27024,346,991,2,1677283492
27025,642,1257,2,1518418387
27026,893,3358,5,1624255283
27027,301,594,5,1643905119
27028,413,3372,2,1668239683
27029,984,464,2,1652223328
27030,815,3699,5,1511571310
27031,417,4578,3,1601047593
27032,366,2586,1,1687625212
27033,872,3053,1,1620324923
27034,482,301,5,1681909667
27035,584,4187,2,1535369275
27036,23,3683,5,1557822775
27037,935,2045,5,1651386119
27038,27,4330,3,1565915328
27039,495,1282,2,1665394530
27040,761,2158,3,1581204746
27041,487,1823,1,1650812402
27042,281,977,4,1649350710
27043,911,376,2,1516005331
27044,979,1088,4,1689546534
27045,5,1549,1,1639496805
27046,24,3587,4,1535980521
27047,714,4932,4,1546353433
27048,891,3345,2,1585576530
27049,379,3583,5,1660487277
27050,585,1965,3,1667702160
27051,867,65,2,1642399590
27052,704,3392,5,1638344589
27053,107,2667,3,1547749897
27054,132,4283,2,1646747831
27055,82,1022,2,1663780269
27056,90,522,2,1615086511
27057,386,541,2,1668580994
27058,170,2083,3,1610140466
27059,522,1194,1,1572618527
27060,46,4655,5,1589401973
27061,803,31,1,1600812546
27062,166,458,1,1658654489
27063,552,1685,3,1508288334
27064,621,349,5,1552587138
27065,196,304,3,1663582181
27066,476,1409,5,1611871219
27067,90,3063,4,1552480090
27068,357,2578,4,1689291364
27069,903,3386,2,1626269615
27070,396,3521,5,1517232724
27071,890,3834,5,1603716628
27072,556,3520,1,1522373155
27073,377,2371,5,1590720978
27074,99,2583,5,1633106281
27075,460,3180,3,1693858011
27076,956,303,2,1620553116
27077,511,3181,5,1613217889
27078,283,1389,2,1660292797
27079,637,2103,1,1616415268
27080,867,3503,1,1607240735
27081,829,2136,3,1630241810
27082,813,3602,3,1651678073
27083,647,2372,2,1660793391
27084,753,4206,2,1630394333
27085,414,1920,5,1511021196
27086,938,2665,4,1529266597
27087,413,3299,5,1553470086
27088,599,2717,3,1570255976
27089,530,4941,3,1639485957
27090,48,4480,1,1679883889
27091,373,2831,1,1540233174
27092,448,2565,4,1606371032
27093,22,3939,4,1683638658
27094,384,4312,4,1669280763
27095,381,4880,2,1623840718
27096,798,4966,3,1666650779
27097,14,260,2,1628645516
27098,463,1139,4,1690873888
27099,75,2394,2,1628629843
27100,989,3817,3,1590461477
27101,547,3891,3,1559706550
27102,944,1704,5,1600458628
27103,689,4658,3,1555193307
27104,555,3249,2,1560933085
27105,865,4833,1,1680588810
27106,356,3771,5,1646671406
27107,78,86,1,1505856910
27108,853,2355,2,1535036702
27109,56,2390,1,1588507285
27110,364,608,4,1575575524
27111,471,4528,4,1514383023
27112,339,1739,5,1655990223
27113,20,14,1,1538701571
27114,809,522,4,1653255616
27115,452,4390,3,1524951942
27116,749,3742,1,1672970870
27117,461,3779,5,1672659235
27118,525,275,4,1662661520
27119,206,3329,3,1531797134
27120,707,4190,5,1531271314
27121,199,934,1,1696242179
27122,466,3851,1,1646265800
27123,18,3216,1,1516274193
27124,799,3751,2,1507204701
27125,12,1422,5,1630617171
27126,724,3191,5,1676324525
27127,953,1380,5,1585668843
27128,882,4686,5,1675730567
27129,21,196,2,1535846902
27130,973,712,5,1632469644
27131,318,4860,1,1670645601
27132,509,1266,2,1690009884
27133,333,4400,1,1518003262
27134,127,2580,5,1653579303
27135,236,3175,3,1524166559
27136,450,3389,2,1589907088
27137,337,461,2,1653228297
27138,413,2593,2,1523685218
27139,886,4358,3,1551850355
27140,603,4624,1,1511623152
27141,128,1485,2,1538957922
27142,492,4035,1,1657371623
27143,186,2605,4,1551463244
27144,110,4863,1,1614498262
27145,446,721,2,1588034505
27146,126,1595,3,1686243652
27147,120,4963,5,1610674715
27148,336,4527,5,1662295065
27149,504,4343,2,1684949004
27150,282,3469,1,1658757801
27151,25,1022,5,1640433226
27152,143,1360,3,1607639805
27153,561,2608,1,1511384031
27154,28,3700,4,1630611985
27155,289,3928,4,1699920664
27156,356,3236,3,1514384352
27157,333,2304,5,1505352009
27158,132,869,4,1560259070
27159,740,3635,1,1564475547
27160,328,3569,5,1613821137
27161,929,2257,1,1561980551
27162,460,923,1,1614252065
27163,76,127,5,1604554629
27164,801,3955,1,1600888569
27165,417,4784,5,1609963888
27166,930,2585,5,1655979004
27167,140,2343,4,1580132014
27168,649,902,4,1582975259
27169,112,3397,3,1635596634
27170,719,4159,2,1598409472
27171,328,3136,4,1593913851
27172,948,820,1,1657638501
27173,507,4840,2,1540145849
27174,562,2854,4,1633142610
27175,100,2758,3,1699271509
27176,486,595,1,1503330958
27177,390,3474,2,1593761604
27178,23,270,5,1629693506
27179,775,1774,5,1617679128
27180,706,1461,3,1511007924
27181,396,101,2,1697139250
27182,636,3466,2,1613592155
27183,636,2464,3,1641918745
27184,730,2020,3,1629847233
27185,1,4807,5,1515128442
27186,127,816,2,1688274611
27187,92,2929,2,1576290385
27188,7,188,2,1567012051
27189,18,3485,3,1552317088
27190,203,431,4,1649907390
27191,119,1798,5,1656821063
27192,864,2441,1,1599145384
27193,916,3330,2,1520066635
27194,18,4284,3,1607323565
27195,478,1044,1,1688035035
27196,284,2909,5,1567195018
27197,767,3691,4,1508674605
27198,84,3805,2,1617357979
27199,962,4668,3,1644012707
27200,690,1629,5,1529887955
27201,948,1188,4,1664377442
27202,472,109,3,1524772122
27203,488,1914,5,1607194229
27204,98,639,1,1636379210
27205,632,707,5,1663579182
27206,943,3555,5,1625755850
27207,292,1342,1,1659280814
27208,902,3771,1,1659335527
27209,125,270,4,1563360732
27210,714,4141,1,1634656190
27211,29,2719,5,1661550381
27212,766,4891,4,1537746656
27213,283,819,5,1604486423
27214,116,662,4,1628763969
27215,825,569,4,1652853276
27216,650,4800,1,1588284816
27217,643,334,5,1599853569
27218,135,2083,1,1546411135
27219,790,1867,4,1602708999
27220,770,1539,3,1673175499
27221,684,2549,1,1634622251
27222,103,3981,1,1562949717
27223,547,581,5,1550608328
27224,84,4794,3,1646582880
27225,64,734,5,1517940454
27226,665,1407,5,1583673306
27227,711,3205,1,1533399311
27228,869,1164,3,1575021930
27229,840,2293,3,1686048240
27230,581,520,4,1659776029
27231,154,651,1,1680716446
27232,728,3882,5,1520826212
27233,842,2801,1,1551767531
27234,501,4873,4,1667121045
27235,416,2825,1,1575198746
27236,292,4278,3,1673131377
27237,343,786,1,1630802387
27238,930,1179,4,1677561888
27239,170,2065,1,1639403680
27240,159,2547,5,1573985812
27241,427,2456,2,1564060058
27242,843,718,1,1690571908
27243,475,2180,4,1625366465
27244,384,4853,1,1622916792
27245,416,3252,5,1524556289
27246,615,4318,5,1565014764
27247,811,2836,5,1557400967
27248,236,3220,1,1621836591
27249,309,3292,2,1679782566
27250,742,242,2,1582324189
27251,790,1859,2,1542994681
27252,956,2739,2,1618778548
27253,727,2751,4,1667167525
27254,854,1367,2,1670928934
27255,661,4596,4,1609534508
27256,867,641,3,1569275907
27257,606,1564,3,1508647150
27258,115,4516,4,1518064405
27259,505,52,5,1699011803
27260,852,4230,2,1680244270
27261,302,4361,3,1528361130
27262,161,2746,4,1631530055
27263,292,841,3,1630293180
27264,296,3328,5,1649358121
27265,176,4185,5,1581375193
27266,1000,4347,5,1614324920
27267,638,1446,3,1595452015
27268,902,2775,2,1539037281
27269,25,411,2,1556651195
27270,507,2390,3,1599304945
27271,520,541,5,1654036586
27272,624,180,2,1540236862
27273,589,1475,2,1663056192
27274,201,1268,1,1626605980
27275,294,1332,3,1664194431
27276,761,4536,5,1590898541
27277,194,3822,4,1666266769
27278,33,4958,4,1604210294
27279,1000,2822,5,1594173396
27280,101,1537,3,1581774581
27281,636,2006,3,1620373716
27282,673,3869,4,1617347786
27283,94,1527,5,1646982247
27284,477,4682,5,1647346538
27285,440,2818,3,1506050218
27286,63,981,3,1565832479
27287,907,1164,5,1578294232
27288,242,155,5,1581225071
27289,423,4871,1,1588061051
27290,673,3729,4,1539182769
27291,643,4362,2,1543199084
27292,973,3693,1,1603599827
27293,357,4499,4,1512301484
27294,658,3183,2,1687802217
27295,375,1726,3,1537714862
27296,524,101,5,1667358660
27297,879,279,3,1518995794
27298,608,1581,4,1583453642
27299,263,705,5,1668055129
27300,306,3051,5,1635425636
27301,207,3735,1,1657785299
27302,447,1510,5,1529181987
27303,443,248,1,1543441829
27304,305,3553,3,1595712927
27305,172,4573,3,1687462625
27306,195,3871,5,1584119855
27307,820,4381,3,1531896090
27308,72,4099,1,1607595534
27309,816,3879,1,1619047075
27310,152,810,5,1538814609
27311,409,2234,3,1608827301
27312,805,1543,5,1536288629
27313,946,1171,5,1562084801
27314,426,14,4,1570103684
27315,345,9,2,1614571406
27316,151,1058,2,1521294355
27317,728,94,5,1620863681
27318,657,2191,4,1584266060
27319,56,676,4,1606796139
27320,107,3120,5,1697223472
27321,982,2657,4,1554297701
27322,119,3765,5,1628354263
27323,56,2173,4,1602872520
27324,722,3667,4,1678254020
27325,238,2100,5,1624038144
27326,415,3070,4,1589810236
27327,506,1813,3,1523167130
27328,745,3638,2,1534268739
27329,357,1011,3,1636968883
27330,492,1671,2,1607722052
27331,217,398,3,1581528158
27332,969,267,5,1655657315
27333,777,4616,3,1534939599
27334,323,468,3,1539498285
27335,302,3023,1,1600976746
27336,157,2126,5,1533956577
27337,336,1142,4,1618273152
27338,806,2159,2,1670941724
27339,86,90,4,1523428377
27340,616,3223,4,1621196963
27341,632,4773,2,1687235068
27342,416,2935,2,1547941924
27343,729,2048,5,1695322797
27344,855,2924,4,1606587363
27345,757,4520,5,1648104998
27346,76,2730,2,1585648302
27347,969,3198,2,1595611295
27348,43,3226,1,1527454626
27349,209,3321,4,1641438200
27350,957,964,2,1676644593
27351,463,2777,1,1599077348
27352,956,4251,1,1575381394
27353,795,1186,2,1612688470
27354,212,3951,2,1601632299
27355,75,566,3,1613583650
27356,671,2322,4,1666447487
27357,887,461,5,1542695365
27358,37,2011,3,1552049438
27359,391,3973,2,1597322111
27360,786,448,3,1639444741
27361,614,2671,2,1604216397
27362,618,4287,1,1640971702
27363,916,855,2,1570525967
27364,993,4086,3,1670763093
27365,373,3350,4,1597107898
27366,362,1269,1,1623087573
27367,648,4180,3,1536648156
27368,511,1156,3,1690638934
27369,746,4075,2,1670182154
27370,22,4169,1,1569226038
27371,724,415,3,1606403586
27372,447,4279,1,1573295897
27373,80,73,2,1634485923
27374,566,1362,1,1692693310
27375,137,1102,5,1547800186
27376,73,4034,1,1591233674
27377,885,3454,4,1690950363
27378,963,2967,5,1605819111
27379,986,1931,5,1636484309
27380,656,4064,3,1637317563
27381,731,3730,1,1671901330
27382,343,1552,2,1609639773
27383,981,4401,1,1515420283
27384,889,3476,4,1688395340
27385,492,3776,3,1508232266
27386,788,435,2,1528973573
27387,393,4222,3,1657155856
27388,472,2502,4,1599488041
27389,702,4373,1,1691153542
27390,970,3305,5,1566515067
27391,152,3853,3,1527652005
27392,187,1574,3,1500504873
27393,960,3621,1,1582643186
27394,358,1050,4,1674066303
27395,141,1759,4,1602226943
27396,762,4205,5,1561614915
27397,879,4398,4,1585217770
27398,256,383,5,1678823997
27399,867,1403,5,1585560537
27400,494,4200,2,1538564711
27401,526,575,5,1695606514
27402,160,2265,4,1540336521
27403,61,2981,3,1526206375
27404,816,4638,4,1543126259
27405,553,3691,5,1571677059
27406,278,697,5,1664603396
27407,458,4105,4,1698080424
27408,273,2378,5,1521686329
27409,273,1985,3,1512529439
27410,481,2177,4,1656959426
27411,572,3049,5,1581836760
27412,289,459,4,1678031052
27413,150,1589,1,1606963647
27414,385,4327,2,1682482060
27415,632,2154,4,1561893444
27416,765,4708,3,1578694216
27417,675,3306,2,1648140315
27418,575,2150,5,1596510774
27419,674,4852,5,1682393157
27420,596,1125,3,1618577257
27421,424,1282,1,1637366018
27422,680,1072,5,1535666973
27423,70,1390,2,1511845270
27424,994,532,5,1622870229
27425,44,3618,1,1664797649
27426,592,3121,1,1519449105
27427,775,1380,5,1510403897
27428,314,3443,3,1644077196
27429,631,4134,2,1530712993
27430,344,2964,4,1630908079
27431,834,3693,4,1563277668
27432,135,4364,4,1541991824
27433,424,2202,4,1611155958
27434,73,341,5,1640646021
27435,477,365,3,1550065834
27436,121,605,5,1581285894
27437,397,1557,5,1553116524
27438,438,2437,4,1648619886
27439,357,1772,1,1619136583
27440,759,4189,4,1580719018
27441,402,3414,1,1524299653
27442,407,2277,3,1665997293
27443,192,1161,4,1600701701
27444,211,2492,3,1648569677
27445,456,2527,4,1616294068
27446,16,4592,4,1530527003
27447,347,4539,3,1598534402
27448,521,3934,1,1646484415
27449,631,46,3,1518775607
27450,921,4484,3,1630660102
27451,870,3851,1,1545832715
27452,846,2349,1,1588843754
27453,796,4760,1,1527623300
27454,644,4615,2,1608360075
27455,919,799,5,1580121991
27456,166,2826,2,1685230767
27457,731,4037,5,1517971460
27458,373,288,3,1604926554
27459,605,2328,4,1662439689
27460,284,4424,5,1661021077
27461,182,2365,2,1509866697
27462,382,2392,3,1617701863
27463,286,77,5,1518522283
27464,791,525,2,1555123960
27465,24,415,4,1623995421
27466,241,1211,4,1631319579
27467,208,702,5,1539234343
27468,662,3987,4,1679181088
27469,881,4474,1,1500880759
27470,51,798,5,1543745943
27471,553,4371,3,1619634854
27472,365,3532,4,1672510011
27473,813,363,3,1594633680
27474,255,3424,4,1676513581
27475,948,2075,1,1622299827
27476,29,4467,3,1671494931
27477,126,2523,2,1695957230
27478,68,4733,1,1556509659
